x,y,z
12.923682377557009,6.026369413190077,38.983984592290426
11.414941397201273,3.3424619831865154,38.063399523651555
9.749328436127287,1.306801126202825,36.54514804829515
8.08047153845226,-0.07514782251590968,34.748489114605626
6.516263944963086,-0.9136948326584102,32.86775828724386
5.123794240769936,-1.3490511417620348,31.029777625196736
3.9317111822428767,-1.5176519435357094,29.291256413281733
2.9414112478182135,-1.5216249781233795,27.668048308058648
2.139075729786605,-1.4386046636334893,26.158232328359215
1.5000341198243872,-1.320050908829922,24.750962879584765
0.9999517980363655,-1.1981629547217822,23.43495123446938
0.6132188305900297,-1.0933385990782412,22.200093194435244
0.3125063857754376,-1.0149410240413834,21.03780388848833
0.07666978429454924,-0.966947038421807,19.94151530864526
-0.1103735376023669,-0.9517285695126844,18.906273350118322
-0.2640453643374395,-0.9691486504764151,17.927911016690302
-0.3961187371644247,-1.0193292762626325,17.003231220442423
-0.5162398556333234,-1.1029673545589525,16.129621313675813
-0.6332966779661328,-1.221036836737884,15.304916901490799
-0.7538612059521002,-1.3766181913541387,14.527574935904234
-0.8843083181832321,-1.5740251117291002,13.79661622124961
-1.0316257015742714,-1.8185145439960244,13.111714184854593
-1.2017204718347552,-2.1181994130103994,12.47347062973866
-1.4008023103103866,-2.4836360392795354,11.883835786571481
-1.6369413984414907,-2.9270423179802005,11.346617792404786
-1.9198948150181026,-3.462474787379495,10.868241782520265
-2.259062779248177,-4.10926779434622,10.457673373148598
-2.6653971802200447,-4.890197839268905,10.129229982547264
-3.1530727668626133,-5.828904403080852,9.906072284463043
-3.739445682718412,-6.949656904949212,9.82028615469623
-4.440679649128625,-8.26591781709492,9.918110881422194
-5.278275650369855,-9.81877765859435,10.26149721264611
-6.270796570735637,-11.62493528887306,10.93400519022784
-7.428142816951251,-13.649296960174457,12.044608451136877
-8.751552318175175,-15.80497631756222,13.72769422745381
-10.230524161060817,-17.953654614767807,16.134138950103853
-11.811731919472296,-19.845278094353876,19.362420367389845
-13.398285238834596,-21.09582683760327,23.414506693898453
-14.835797674103993,-21.306893938679178,28.070033235998793
-15.927059245543084,-20.0848185548976,32.887064051741476
-16.460519215394495,-17.444859703023074,37.12628617604683
-16.294171661509726,-13.745489180051147,40.13576267929403
-15.424543225088556,-9.437120157102443,41.62173459190266
-13.938610495180232,-5.25616451267838,41.56827980760606
-12.029001182244638,-1.7883306549345939,40.28104316303135
-9.921433941128445,0.7234293097423183,38.2563678189748
-7.830358923143166,2.3215233952235543,36.00083290295377
-5.897658209981936,3.208805418020063,33.755594294675845
-4.203725078841856,3.605802431464983,31.665200332425805
-2.7744041117745244,3.7244261810186545,29.773260628045023
-1.597667121834645,3.6922884421041924,28.07007093963641
-0.6461682698006057,3.605646240430059,26.533684968465256
0.11706724981400002,3.5253683464457977,25.138292129809173
0.7312334869031045,3.48675816933339,23.86236591382434
1.2311765646998838,3.5111731385521496,22.690927864935304
1.6519815270513634,3.6103955135759267,21.61303246949384
2.0235004037227644,3.7902395608645847,20.62296178339262
2.367164879517631,4.056704198605057,19.71995852320795
2.704445157374979,4.4141797126386795,18.905435355186864
3.055918350923968,4.866159120276005,18.1835958033884
3.4350788795247222,5.420654759833763,17.563942999782114
3.8547790394870027,6.08591826110535,17.06022077613057
4.329725793209657,6.867906967551531,16.6905129359393
4.873192237331746,7.770378269345525,16.478617569153663
5.4940368921162355,8.80024670511112,16.458781219367783
6.199399175002678,9.952714273199188,16.672409967584752
6.994134299960574,11.205820860802346,17.16682756268156
7.8787707597538175,12.52189125399128,17.991145276144373
8.84044282188552,13.837510544317936,19.195204117596045
9.859732624920492,15.04150772189809,20.8361638308833
10.896143899585587,16.000461494955303,22.9116241683039
11.886174379365835,16.561366388710407,25.353450675677138
12.745508081699423,16.55270736715896,28.02993785261821
13.38722644184132,15.857492246274937,30.72612114221866
13.71743915718636,14.500302380738542,33.13828531654936
13.681045307814635,12.586247658543503,35.02222737992626
13.268886372753496,10.296761348627289,36.210415564577254
12.505737575561255,7.928261593225648,36.6224201796339
11.468758473860325,5.744018717207187,36.32164598694114
10.254169063867545,3.9145993082303985,35.44750365628811
8.967579536203225,2.52785768992981,34.198055687202476
7.704765933943058,1.5690287296832344,32.751153887094304
6.532004935355957,0.9771549679038647,31.220425033034143
5.492491604447467,0.672838369809226,29.68935717660311
4.606472494989543,0.564384127894551,28.20671936138881
3.874954159427331,0.5941970453671976,26.788514790621985
3.290113855323887,0.7153143815853784,25.44206212194523
2.8393053633308005,0.8939882192632216,24.16844299773916
2.5049000436678743,1.1105053950544619,22.965043558034296
2.273273629400786,1.353335367775993,21.829360465100585
2.1320400225543366,1.6174645739106275,20.759146703595867
2.067565559121466,1.90506571146245,19.752871560600795
2.0671454341735536,2.2238514332513475,18.809931275631257
2.1274623803625183,2.5797977641877665,17.93095808933573
2.2466627113923834,2.981586708327201,17.117845159017367
2.4230825012413217,3.441459451649911,16.374560105904973
2.6563603593960963,3.9741990200292476,15.707454647842347
2.9515996338724286,4.593911103901506,15.125464633263247
3.315358224063206,5.316504404599692,14.641594436112097
3.7553303681423156,6.158418217942151,14.27556263160261
4.280156950550649,7.134781318607251,14.053743634271916
4.897573280036218,8.242970313093274,14.010023386139444
5.6235039036811205,9.51519806376633,14.1954647899503
6.468482283308374,10.960705796297985,14.670005477068695
7.433873722964112,12.546500331834668,15.500061273307344
8.511875368916414,14.197354086995375,16.758526198928216
9.685516209652638,15.795805073867736,18.524772468638716
10.925695555353538,17.18555447354373,20.874667358612104
12.158551997111259,18.152412514258213,23.77524332822894
13.281809470117386,18.43007395096683,27.090011406610333
14.175423759801971,17.82990332028043,30.55911697457413
14.708436764749598,16.245190831265802,33.79795383355733
14.778706125546904,13.830674853299662,36.386216585099476
14.339735039808735,10.961059381473095,38.03053203269456
13.43437866302381,7.95007837965867,38.62272663667206
12.167881690853102,5.124839130209357,38.248019972804705
10.666553717152393,2.8147808356682056,37.134401386140695
9.075848798698043,1.1206639317008937,35.55220094239891
7.5212029444431545,-0.0008752119558709248,33.786714663055065
6.089999799286036,-0.661563012062307,31.98456110666848
4.831310567026966,-0.9815543710496368,30.233440158605845
3.765706882044977,-1.0807603634202585,28.57660181304143
2.8888155166015492,-1.0478160186196985,27.02331609457189
2.1841700920827893,-0.9429943409294845,25.57050903675971
1.6296574748343375,-0.808588552785829,24.21009133165877
1.200343151850852,-0.6698855023725276,22.932394978828224
0.873790426320191,-0.5416014244015944,21.72928757355653
0.6281965198838119,-0.43056399444830074,20.59375009879556
0.4447938617685491,-0.3384247341511974,19.520177778439685
0.3101041657992777,-0.265471322422437,18.50424423531094
0.21159319107982072,-0.20961233080749175,17.542071279255865
0.13916981090153202,-0.16794957990835432,16.630361145460714
0.08648623669418781,-0.13872087141538741,15.766327617720867
0.04772383884820548,-0.11959338114995624,14.947331792673877
0.018484334817480116,-0.10859183309073794,14.170953397680806
-0.004031660570815256,-0.10461666627529392,13.434958586586752
-0.02234984326528322,-0.1065653258324363,12.737228151766189
-0.038226789848455574,-0.11387343365209203,12.075772133188421
-0.05301242288985541,-0.12634311284406372,11.448711444333176
-0.0678967260105673,-0.14400390454809625,10.854269247194566
-0.08377785503110502,-0.16731644237876156,10.290771251152437
-0.10158335505405144,-0.1969697967729982,9.75663791390905
-0.12225277085472248,-0.2339646070906229,9.250385147026085
-0.14664829975235402,-0.2797864410742391,8.77062729061967
-0.17585734212116957,-0.3362922805142145,8.316082133319359
-0.21125212795549794,-0.40572876955886084,7.885579661570649
-0.2543202673863583,-0.49104432126167974,7.478068519038505
-0.30673814498847063,-0.5960417540972813,7.092635077140239
-0.3708017479540044,-0.725445475542802,6.728611120977713
-0.4494513062752207,-0.8849117341929543,6.38558154114331
-0.5464433356208298,-1.0813379015744768,6.063663722023703
-0.6656735092754756,-1.3237320748027237,5.762985517095383
-0.8120745971051292,-1.6235946642540553,5.4845470264153375
-0.9924437637095239,-1.9951213217828454,5.231114502042184
-1.2154432248191949,-2.4552032308275344,5.007221122908294
-1.491701856487304,-3.0230385366581514,4.8203096611493725
-1.8337855025464518,-3.7228169979816865,4.6826483680841635
-2.2559183959877025,-4.5904025636394445,4.604100304295584
-2.776412798752201,-5.663727540127995,4.610785542445072
-3.417937480699417,-6.981604993132288,4.747531460848785
-4.207517719605238,-8.583728747521729,5.077872743477136
-5.173967188036826,-10.503932825492129,5.685755564881474
-6.3453679868101345,-12.768973879963324,6.698403933250171
-7.754180759147827,-15.389210639267194,8.288167577783708
-9.405657674166864,-18.247954967257687,10.662023601062723
-11.275017700076333,-21.092794440531414,14.061499925719005
-13.291318411635554,-23.52492426577051,18.685589695883895
-15.291800538212382,-24.86377699609956,24.49651867674197
-17.02163221630888,-24.423723775306968,31.05477456102982
-18.15234018057723,-21.670265665903628,37.44341493510383
-18.37834761531898,-16.9289362061638,42.41838139035231
-17.56362842107683,-11.119029888483164,45.118039932572486
-15.822773878380875,-5.14151965583546,45.41766543814558
-13.40193430756569,-0.17657324223488224,43.79510122117511
-10.65584624771659,3.2944577188403272,41.11521703144796
-7.913175919598317,5.380581459117277,38.187176116955314
-5.392473005622473,6.429088760452972,35.43469867513345
-3.205642254689022,6.833238828552312,33.04347724368408
-1.3776755455472145,6.882569125817169,31.02544157454316
0.11209532545504253,6.775705355831347,29.334531625961993
1.3074044826847087,6.636449866537201,27.907430462108934
2.264524541202306,6.532707422699794,26.688930081346633
3.0332632166606595,6.499589197553254,25.64116739660134
3.6635171174907692,6.557746635636174,24.737050692744027
4.202739488518021,6.7137837634654165,23.960429325562128
4.681453717735007,6.9659294126170135,23.30780990180677
5.124921662764805,7.311089566043762,22.780929711477874
5.558493629032489,7.741614875832023,22.382331167922136
6.001638493001342,8.247009284435515,22.11884792234022
6.4620800675784995,8.81756515917297,22.00560193168663
6.945587788734834,9.437855620849168,22.05632336879879
7.456297600216008,10.08509199138397,22.281885058313385
7.993940719820307,10.731911847145,22.68934287888882
8.548627811738672,11.34244606117539,23.288014855538364
9.106107414456389,11.872389359183341,24.07792850029761
9.647325220707476,12.276299179202711,25.040090596388772
10.148408111209132,12.507636772257797,26.136450821897856
10.582725999903865,12.519985075238756,27.314473575009497
10.920003815488059,12.289822482474577,28.50173712043056
11.128970115919442,11.822309955130251,29.608683178084224
11.190744011253061,11.13987411554114,30.559650817807942
11.099267714166285,10.281951143604548,31.2938868715904
10.859725540232375,9.307740629887581,31.765339626306123
10.483127775468432,8.3053648281224,31.950123787254345
9.997712796381881,7.34603823751725,31.855267886854435
9.435678280551581,6.484580623761389,31.507261872186135
8.831113811224808,5.76197599341954,30.95094334181643
8.219978841109208,5.204035899782209,30.248387661600614
7.635059594049347,4.805253877724167,29.449980708197696
7.0981620725094565,4.558908822163232,28.58994600323478
6.6258913678625735,4.454970806706539,27.700683379434572
6.23055127236657,4.474967847572743,26.811497755570784
5.92014427916573,4.591985903592822,25.948599136470545
5.695935363850595,4.784195047036325,25.129807283775175
5.554131116874031,5.052113036647872,24.362114413256815
5.493424335547664,5.388987471136575,23.65705722362518
5.511538268211677,5.790053654265989,23.026298223532734
5.605167975537341,6.252764711030212,22.481524085159286
5.76935664351597,6.775895909580553,22.03442462180668
6.001848011960826,7.357592950324432,21.699126997416194
6.304248127516684,7.994712858038862,21.49229500581691
6.674838450154834,8.679153656642875,21.430670068301914
7.108331479785438,9.397701370842697,21.531001411050045
7.595870756257086,10.132030026130499,21.810046065126855
8.125212444422026,10.858952973862095,22.28405311530495
8.685038259196173,11.546848420953586,22.95826116540017
9.259051376943482,12.139605042159799,23.834332229018596
9.824202256143725,12.582180912637009,24.896704051095128
10.351966449518542,12.826483244348548,26.107013973924783
10.808344604033895,12.831368386066744,27.404098937167277
11.155760396470273,12.557476644496056,28.7061937807914
11.366718026210707,11.988376820794734,29.920454823260197
11.416679126997801,11.206314151164747,30.94569525118541
11.296087002840652,10.287558961974042,31.709852803099455
11.012780043913395,9.28901508901127,32.17431623594361
10.591991726556126,8.248219877488683,32.3339253250669
10.067077302734193,7.211142153564543,32.21257419237581
9.459638453764999,6.288029409202784,31.83273013214598
8.81052170450417,5.520855859703501,31.22547131970176
8.157058868999822,4.929824241595412,30.439743624865464
7.531261830899886,4.518364761005834,29.542202276475198
6.959848587769118,4.272965659936031,28.61355622306369
6.461880921087202,4.167339751113176,27.67699355707309
6.045991360541571,4.182013265524779,26.745699035275283
5.717089075069165,4.300161733908285,25.84045627628604
5.477343803909227,4.505690870280041,24.977282392685108
5.32572911820287,4.784098234281119,24.167776915803877
5.256961044193205,5.130892049624735,23.422907635377683
5.269840995181603,5.542612051002473,22.75264164270247
5.362777681296608,6.0164123207758955,22.16808892382155
5.53267344295977,6.5512010565462395,21.682070120461088
5.774924250885664,7.147640571153291,21.309116530032114
6.084000918837665,7.806101112818614,21.0644079983534
6.459635487763822,8.519512050592251,20.965198140261755
6.902336964035975,9.278929558607643,21.0348675292308
7.4076812079072525,10.066602787372192,21.293282988582014
7.96620460615684,10.855263572226828,21.756147578606058
8.56340407209214,11.60812643334941,22.43500059656385
9.180431998132507,12.280352667913252,23.33603723806022
9.795397318703841,12.816626313261942,24.445526467440175
10.376253561223828,13.145123561396069,25.72725961784745
10.887932785175016,13.211311254220314,27.12260570528847
11.293471101786052,12.981497322979948,28.549829192949325
11.554645139612443,12.440902452257188,29.904390482757144
11.643939533535741,11.603309247374783,31.074032832843184
11.546279004042361,10.567428579389032,31.97107943831958
11.263381175347089,9.429129459874359,32.54024645399215
10.815798694901005,8.264649915154262,32.75895788591122
10.24244780004659,7.131753222165795,32.6376242329263
9.580153299925572,6.115767148981532,32.22436455293593
8.87082282428024,5.278035758493253,31.572658914814163
8.157315522434056,4.6392339502798325,30.740287516850188
7.475435640303564,4.197273758141253,29.795420889662612
6.853916785344908,3.9289280525963965,28.809102816503025
6.311326831683599,3.8093429243808337,27.80670351575502
5.856765283963915,3.817316995533537,26.811979189771286
5.495481878718418,3.932298543883546,25.84605963070639
5.229197344213601,4.134687769998712,24.923980145561426
5.054667382323059,4.410454759908259,24.056519251511393
4.967508934010054,4.755156554707013,23.25357792575119
4.965689337417972,5.164150294801296,22.5243974132126
5.046058696173714,5.635757236724054,21.87966060554125
5.2043211508534855,6.171311590125903,21.331512219269342
5.435166980380354,6.774304352535651,20.893383354396708
5.737162128089254,7.4437576991901295,20.580558530288602
6.112832502108304,8.178653034238156,20.41315278269811
6.561419373542175,8.971649159568917,20.412364955550785
7.078398190990867,9.807654536764066,20.599925470567282
7.6554785805503265,10.66382728709877,20.998096327263468
8.28079816579932,11.510273719302518,21.62813544767979
8.940242332372213,12.30269181049761,22.499042033733303
9.612520596156354,12.968570776165445,23.61452748980116
10.268104810242766,13.438201087215848,24.951028157324643
10.869528461586055,13.648790785399862,26.453564014141733
11.371386671002478,13.544465483307716,28.035738674484065
11.730583077302944,13.06463724794383,29.59016587595241
11.910035767189537,12.25569993901749,30.981050191306842
11.883290368559411,11.219891631348698,32.08801061037916
11.647870508639878,10.03819790139557,32.83829831297188
11.225290432891123,8.770302012664338,33.206817708909384
10.654816282663349,7.473422563246428,33.212118464132686
9.963325252214306,6.291675019248941,32.878488694092
9.201495348834042,5.295108150576508,32.24760855527308
8.41832288763242,4.515812705035325,31.38567554867326
7.656264838981033,3.960944653482634,30.38199378274397
6.951304178955833,3.6118714438866846,29.334324546493544
6.327958016813808,3.433274230971136,28.264034698246938
5.797927410098749,3.398084587625604,27.196812907471976
5.3679505475157425,3.48073713868488,26.156354935326792
5.040280789403983,3.65616194295383,25.158529634060248
4.811038733518101,3.9070591088598334,24.213760103108548
4.674971654854815,4.227251621420227,23.330938186923586
4.628575886727281,4.611017954902987,22.518303939689766
4.667435495404195,5.056801078320485,21.785161566282085
4.786220706430537,5.5672122107674875,21.141880594817135
4.979464955171465,6.146433968667628,20.600349105283595
5.248119213348155,6.796961735486493,20.17500229234742
5.59459543017814,7.520514863121438,19.88309811016313
6.018593377716887,8.314215966584433,19.745318228442272
6.517082646332261,9.170542178705524,19.78577550544587
7.084302644705113,10.077325150133937,20.032013987984346
7.711584717138306,11.015727541031337,20.504097548192252
8.39215265824408,11.940081669499234,21.231121007968035
9.113117904711974,12.788273134223783,22.240031047968166
9.849802081406764,13.491770124467852,23.525731431604203
10.565725523087213,13.975640476031321,25.050989646453907
11.212607274404025,14.15855167124857,26.74643690425857
11.736955014212128,13.956092191191468,28.51456619711499
12.094049514559703,13.349280365479759,30.216479050680093
12.23774267389453,12.388836479448443,31.694532983395312
12.146864443734186,11.144871669484933,32.83223522313549
11.826881677803708,9.7054222214675,33.556544193090204
11.299387328019264,8.20172205336038,33.834918283724974
10.602231112439329,6.7846426576235475,33.68102879226265
9.792261538802016,5.545094257064887,33.14986430015008
8.925675021858485,4.542067015315724,32.32688324624425
8.057885060681143,3.80189562562603,31.3258792214651
7.237514891016905,3.301914265421028,30.22616578016518
6.494574319502714,3.0114724455667385,29.074838816036458
5.849188997496356,2.8984289711371725,27.91453231904918
5.3133179009514375,2.9228925571755866,26.77673020191272
4.889848151848841,3.0445108807023025,25.681023083142723
4.573100996804266,3.2501241270253196,24.636090050652925
4.357922695673203,3.5265629433584906,23.649931178426
4.23839851513759,3.8654790042027014,22.730007326315015
4.207625007588205,4.264461656209444,21.88310468142801
4.258156723687956,4.72578119034978,21.117083008855175
4.388898118971819,5.252090101136993,20.44028501372229
4.599928230642147,5.847012801905626,19.86356857090056
4.889967149357904,6.515589529654583,19.4017786599508
5.256376019235555,7.2642763450496695,19.073747365120894
5.6966927872114566,8.09725693513246,18.90101220434496
6.21511003656078,9.009420908105241,18.910243326516376
6.813091056588135,9.991625292776096,19.134981842929427
7.4861960389396245,11.019104173963713,19.606697501975127
8.224151367474665,12.050868504354195,20.3544418200789
9.010837873464922,13.03059525769918,21.40398319362239
9.821616600274108,13.884789956419423,22.762088571712482
10.61897654134995,14.503234160495689,24.41007577122318
11.35550414122408,14.786816380632802,26.285760808639502
11.974372442486413,14.656597895987584,28.278977378089532
12.413758254597369,14.047721463201885,30.23585331926605
12.623050534245506,12.980345842169143,31.975528916506104
12.564550538166031,11.589678181087011,33.33271549139853
12.234570568734467,10.000625334282965,34.2057565652121
11.664922497777049,8.321410810527517,34.558792918343336
10.902475739292603,6.6985932452469665,34.42197300477545
10.003642751121713,5.287661890827867,33.85811636033611
9.039503010605404,4.153382548507533,32.95211613588251
8.072262923853273,3.319082288983892,31.82075586547384
7.155272967892408,2.766347784856758,30.604053227786352
6.327583110251448,2.44499526987265,29.354309117614452
5.608601475423654,2.3107147501186085,28.103291748484434
5.008806893486594,2.3221619083619722,26.881272819679474
4.530903829403979,2.4392622182334724,25.705368864111016
4.168605139073814,2.636443366388594,24.584457105406788
3.9140521719709374,2.89969972239671,23.52445439051337
3.759583333907779,3.2192502133032406,22.53023871631536
3.696685618825617,3.5920960913255495,21.606631556564377
3.715580200262261,4.021810198370449,20.75917838575092
3.8117448899380997,4.513077466955214,19.99455425289629
3.9873956810943714,5.0699397977211405,19.319870277118874
4.24309346155186,5.698999222311969,18.746714417646853
4.577453271576104,6.409510266395817,18.29133329057037
4.987144303877752,7.213379949666111,17.974632168840785
5.472998850437712,8.11567177270417,17.820486447513268
6.0437918490028375,9.113751309009986,17.860741107431824
6.7015499243265,10.198817081706924,18.13319758859882
7.442820497455729,11.343972879581298,18.676561620302262
8.258679283977974,12.50420967576295,19.530437525080394
9.133346344794326,13.618583317142882,20.728589772027384
10.038547652316073,14.586961504496378,22.28722317156765
10.932596627795542,15.28280047038676,24.18971715504437
11.758657943776376,15.588437656848564,26.35931738367325
12.445106879800942,15.394741477909186,28.659149610556636
12.922712583201392,14.613326478519756,30.904549682716322
13.122510025501535,13.33178497192193,32.852085726258466
13.006738855773014,11.683318687202455,34.314588125549875
12.581374911394146,9.797469705219795,35.19185904384959
11.888141933816089,7.824090039713173,35.46570581415815
10.97577971499448,6.0032288520149955,35.17029141803702
9.926844035829012,4.466540420624426,34.397265995854525
8.821643187579118,3.278779805418714,33.28220346549273
7.734067064286042,2.4475092610656146,31.997501929211687
6.723434565151586,1.9205883616442367,30.64061400805603
5.823236494533426,1.6406089285603214,29.26316792191584
5.05302629247552,1.5510241839733612,27.909316534895
4.420065722640968,1.5925981728320246,26.603529425495914
3.918757954475227,1.7269455152679998,25.355749112404347
3.539386670798259,1.9310751123814587,24.17066741645246
3.271366808509912,2.187841436903817,23.051105460626705
3.1027247270576703,2.4891206996345954,21.998545190076303
3.0216874905856064,2.8338944488319324,21.01445620942711
3.022460565399618,3.2232775958318083,20.10089772081578
3.10022980849904,3.6624572702672027,19.261627347689593
3.2497334584706605,4.161285817826101,18.502605598253215
3.4671147197840164,4.732467638032774,17.832262891978363
3.7559005727482746,5.386488264859146,17.261700969802938
4.120216335957541,6.135109933921865,16.80629022821252
4.564401555554461,6.989254720019977,16.48767386996764
5.09282912019627,7.957811537945199,16.333282196810526
5.709296178316566,9.038612699957167,16.374752089157155
6.423435428047769,10.237316817052465,16.663631574834184
7.237832816916149,11.536091723491063,17.25250764942927
8.145220007045975,12.885306435717204,18.19016898565976
9.128474375163002,14.203531152364977,19.521605933375167
10.160558705460716,15.378279291211582,21.287362865125203
11.19604258124614,16.27325891259737,23.482147125472366
12.16297629425545,16.70020999417171,26.022233592956006
12.978042220602443,16.511730111113792,28.750538334823297
13.548545585482183,15.626799242355272,31.430675474601546
13.790452500562601,14.032471314320304,33.76547690957127
13.651216638786801,11.955306804343035,35.50170022138434
13.126437307030415,9.658976389292214,36.494364478868036
12.270698713925116,7.343498266423516,36.71061593344521
11.171931080032216,5.216490675414046,36.23900289089637
9.923844838292457,3.484879252969206,35.244132768600565
8.63081427438333,2.204349224921736,33.90143100090478
7.37960485708747,1.3433097341466673,32.40284779304959
6.23304692957387,0.8246983508698569,30.860953639297534
5.225073458549507,0.57095737918776,29.33316343489247
4.372288264502977,0.505989638009589,27.85896632164873
3.6752276323056443,0.5622594960545902,26.453303984975996
3.12259707695015,0.6989707809252352,25.12048145814486
2.700191160352071,0.8863832374220841,23.86014116347858
2.3917870022939782,1.1062741409546852,22.670017398773734
2.1804081860337443,1.35057943572325,21.54702561717318
2.054104106776855,1.6159933660924828,20.488891201354793
2.002294783377427,1.904214443183126,19.494131987058772
2.014362351862921,2.2222511850495366,18.562192408107112
2.0841999314506428,2.5787784419810054,17.693810787007862
2.2107728073720163,2.9826348794714854,16.890897691502598
2.393738871767387,3.4456925561847225,16.157457612233923
2.6336901022616286,3.982576918146297,15.499977508359727
2.9351148229325057,4.608167597822341,14.927967244269382
3.3051097238122216,5.33899383871041,14.45424522100511
3.751881417227591,6.191700103751711,14.098843468635662
4.28489020147475,7.182562210172678,13.889512960932757
4.9134530333895725,8.320388925647373,13.860954846137588
5.649938913455654,9.616501589268477,14.063103396713368
6.5063499534011235,11.078476563983994,14.560871847628286
7.485090585158549,12.67375836223416,15.425066192742161
8.578800994504265,14.328943579470483,16.732225819996586
9.77035007231036,15.929808085930757,18.56459145411592
11.021320628225514,17.32258431325308,20.972595935788338
12.258028649463062,18.257839724829687,23.930317496509325
13.380907947662738,18.49088474246825,27.299541850812446
14.262644226730293,17.828360674598787,30.802585523354246
14.775040745580922,16.151512197848355,34.04645598463945
14.811119474730503,13.708827890462299,36.59688646825499
14.335659787367616,10.820645262431725,38.17496929485492
13.403885991904671,7.762975291408478,38.70142072746785
12.108842602669965,4.9371141192584975,38.2714364336279
10.586191840731507,2.643780525233013,37.10479973203364
8.98073119545677,0.9748905626092794,35.49013867914589
7.4195914500597056,-0.12082879403708568,33.71047295436709
5.987079556426126,-0.757214665296956,31.898189575865782
4.731686758227836,-1.0575352846715909,30.14408777544208
3.6715870441292555,-1.1462101950765522,28.48801051146437
2.800492310015666,-1.1066469686863003,26.937227632837903
2.1015092945085874,-0.9995379661947622,25.48793343589038
1.5515179195688567,-0.866024950932586,24.13113732916691
1.1256875431248854,-0.7307895268934176,22.857128948392393
0.8013367200884098,-0.6082583150285595,21.65764660021828
0.5559646552289339,-0.5046753680243563,20.525568905187928
0.3713134541872597,-0.42186126465185314,19.45538177382819
0.23392736430055006,-0.3602813312031965,18.442767558779654
0.13084573016464396,-0.3178438392794217,17.48380420334097
0.05207651324147107,-0.2921282638467823,16.575229608268497
-0.009039858149502672,-0.28174988149618135,15.714274338503067
-0.05858249829516965,-0.28495155220004126,14.89832934962916
-0.10092623323679499,-0.300795137995413,14.125027439570255
-0.13955226872613433,-0.3289214619604202,13.392171011684493
-0.17752601810538982,-0.36937437983264787,12.697711981661131
-0.2171118376677384,-0.42315245717116307,12.039765627648507
-0.2606026449619716,-0.491731043108517,11.416595736094209
-0.3103201008019998,-0.5772159576917992,10.826631851428338
-0.368276735106107,-0.6828425561767052,10.268491412137786
-0.43695089453545954,-0.8126604058007066,9.741042408401734
-0.5194771977969528,-0.9715130868008871,9.243450663881546
-0.6192564186613707,-1.1657411883150677,8.775253953794035
-0.739912208243079,-1.4036032473594435,8.336403108837596
-0.8864176701920712,-1.6952174935683275,7.927870971431265
-1.0651930681057529,-2.0525775059161435,7.551719485317011
-1.2843189303185478,-2.489706960922357,7.212207033810746
-1.5522440758290783,-3.025687446332112,6.914112356178427
-1.8791912056306508,-3.6842436504974736,6.665736241831366
-2.278889087849132,-4.492284139091388,6.483376683567947
-2.7685815821118904,-5.479894751017122,6.39135559149037
-3.3680923162948915,-6.675500879712198,6.424554686822435
-4.0978565727609695,-8.105370390451288,6.638197608159336
-4.987465051063276,-9.841386708547041,7.091950745752245
-6.061549749851881,-11.90962065402594,7.88508019194011
-7.337631713064423,-14.277616888973583,9.16184708983106
-8.826121029922337,-16.85439391752773,11.11150763329847
-10.525340908683999,-19.487526818689915,13.954798635161398
-12.376188184158247,-21.853631617937246,17.85337584376922
-14.259953489578926,-23.43270080151554,22.844503271764005
-15.971242252943354,-23.642696350516903,28.645252083094658
-17.241688204202095,-21.944617170199333,34.61905947168179
-17.77972228960933,-18.332187610578252,39.71638736076645
-17.415564728809734,-13.277725227210373,43.089157338630045
-16.14279360380906,-7.723327947956482,44.29213780805762
-14.13841399069925,-2.7390781485226743,43.54704803329786
-11.692197448316415,1.0680407157186078,41.4783196429321
-9.12620821609247,3.5713711409057036,38.84606062421918
-6.678230078090796,4.980258035673297,36.156576259991
-4.495928965041224,5.623690017012334,33.6925250414164
-2.637001087157129,5.840813307699161,31.54802517347344
-1.098988307012862,5.823840616136166,29.69999649286395
0.1469413697169936,5.7197791615470575,28.107362510387343
1.1487607801452113,5.617597168486476,26.720809923164925
1.9538448502520172,5.56543096649909,25.503522680535752
2.6077215705930996,5.5921689490314614,24.428643732815853
3.1576351784671526,5.713869881996818,23.47819711689997
3.641987787128323,5.934216150634318,22.64406475397402
4.086086733435471,6.255315616306049,21.927365739250668
4.515077184877894,6.676298970664472,21.331777979338852
4.953716551406223,7.192342497243079,20.863225351252893
5.416348540828878,7.799819785078634,20.5358520437821
5.912062226270308,8.493762947449532,20.36855571380137
6.449341802520215,9.26155821751326,20.380832777274126
7.03499810134403,10.083127483851438,20.59191331510038
7.667113785601686,10.931969651612171,21.024181431111018
8.338214847137369,11.768471016781103,21.704091975966676
9.033734350504096,12.540035319075855,22.64035215594403
9.731429930447694,13.18141150778983,23.82207037275514
10.402151269226602,13.617319727728471,25.220285334575863
11.007170097138019,13.776564332625407,26.775860457945452
11.497362638089397,13.598701766321273,28.38481475564941
11.831061878813479,13.061157852141434,29.935072409673086
11.975537546132845,12.181939636933631,31.309730167711244
11.907318477591033,11.019005523958445,32.38652864009234
11.62402698844964,9.687243598218691,33.0805259927951
11.146860578504395,8.321162205980213,33.371973989032426
10.511256468630119,7.026449522227187,33.272763421440665
9.766580316928957,5.878544999430859,32.824988644357305
8.969265233765611,4.928961767494293,32.10520928186729
